request_id,customer_id,region_id,request_type,priority,channel,status,created_at,closed_at,resolution_hours,crew_id,satisfaction_score,repeat_contact,estimated_cost
25129,2020,7,Meter,Low,Field Report,Closed,2024-08-25 05:41:00,2024-08-27 08:41:00,51.0,140.0,4.0,0,405.33
25130,5425,5,Billing,Low,Phone,Closed,2024-10-01 08:09:00,2024-10-03 16:09:00,56.0,,4.0,0,175.84
25131,5961,2,Outage,Low,Web,Closed,2025-07-07 10:23:00,2025-07-07 16:23:00,6.0,99.0,5.0,0,276.3
25132,4461,7,Vegetation,Medium,Mobile App,In Progress,2024-11-10 22:47:00,,,147.0,,1,487.61
25133,5027,6,Meter,Low,Field Report,Closed,2024-09-06 07:44:00,2024-09-09 02:44:00,67.0,44.0,5.0,0,449.91
25134,1791,3,Meter,Medium,Mobile App,Closed,2024-07-28 14:36:00,2024-07-29 18:36:00,28.0,164.0,3.0,1,387.37
25135,1965,5,Vegetation,High,Web,Closed,2025-02-17 12:02:00,2025-02-20 20:02:00,80.0,133.0,5.0,0,420.27
25136,3829,2,Outage,Medium,Web,Closed,2026-02-12 07:02:00,2026-02-12 16:02:00,9.0,26.0,5.0,1,160.86
25137,3978,8,Meter,Critical,Mobile App,Pending,2025-01-13 06:03:00,,,160.0,,1,269.96
25138,4467,8,Outage,Critical,Web,Pending,2025-01-07 23:56:00,,,15.0,,0,573.94
25139,3855,4,Streetlight,Medium,Phone,Closed,2025-05-10 10:39:00,2025-05-12 21:39:00,59.0,50.0,4.0,0,246.21
25140,4303,3,Outage,Low,Mobile App,Pending,2025-02-22 15:04:00,,,147.0,,0,421.39
25141,5017,5,Line Repair,Low,Phone,Pending,2025-05-22 21:28:00,,,167.0,,0,156.69
25142,412,7,Billing,Medium,Field Report,In Progress,2025-05-19 15:32:00,,,,,1,93.99
25143,1096,5,Meter,High,Phone,Closed,2025-11-16 07:25:00,2025-11-17 08:25:00,25.0,102.0,4.0,0,277.54
25144,4481,3,Outage,Low,Web,Closed,2025-01-05 17:27:00,2025-01-06 17:27:00,24.0,61.0,5.0,0,393.9
25145,4916,6,Line Repair,Low,Phone,In Progress,2025-09-24 13:13:00,,,51.0,,0,287.23
25146,5611,7,Outage,Critical,Phone,Closed,2025-11-06 18:32:00,2025-11-07 00:32:00,6.0,79.0,2.0,0,407.94
25147,4875,3,Streetlight,Low,Field Report,Closed,2024-03-25 14:15:00,2024-04-03 06:15:00,208.0,92.0,3.0,0,497.96
25148,5902,1,Line Repair,High,Field Report,Closed,2026-01-25 17:32:00,2026-01-26 00:32:00,7.0,6.0,5.0,1,308.55
25149,3286,8,Line Repair,Low,Phone,Closed,2025-02-02 23:30:00,2025-02-03 19:30:00,20.0,161.0,4.0,0,352.87
25150,1226,8,Vegetation,High,Web,Escalated,2025-05-17 03:14:00,,,112.0,,0,345.29
25151,4133,5,Streetlight,Medium,Web,Closed,2024-02-05 07:36:00,2024-02-08 07:36:00,72.0,111.0,4.0,0,350.56
25152,3914,7,Line Repair,High,Mobile App,Closed,2024-08-23 21:29:00,2024-08-24 08:29:00,11.0,7.0,4.0,0,383.82
25153,4930,7,Outage,Low,Web,Closed,2025-03-24 21:44:00,2025-03-25 14:44:00,17.0,157.0,4.0,0,287.64
25154,3942,8,Billing,Low,Field Report,Closed,2024-11-13 13:16:00,2024-11-16 21:16:00,80.0,,4.0,0,15.0
25155,925,8,Vegetation,Low,Mobile App,Closed,2024-07-06 22:15:00,2024-07-14 13:15:00,183.0,166.0,4.0,1,348.18
25156,5265,4,Inspection,Medium,Field Report,Pending,2025-12-29 14:31:00,,,89.0,,0,282.06
25157,4692,6,Line Repair,Low,Mobile App,Pending,2024-04-05 13:12:00,,,95.0,,0,458.6
25158,2139,3,Billing,High,Mobile App,Closed,2024-01-01 17:25:00,2024-01-02 12:25:00,19.0,,3.0,0,180.76
25159,1125,2,Streetlight,High,Field Report,In Progress,2024-09-26 02:37:00,,,49.0,,0,348.41
25160,5018,5,Meter,High,Field Report,Closed,2025-06-24 19:54:00,2025-06-26 06:54:00,35.0,111.0,3.0,0,267.04
25161,1252,8,Outage,Low,Mobile App,Open,2026-01-17 01:26:00,,,69.0,,0,418.66
25162,4523,4,Billing,High,Field Report,Closed,2025-01-18 08:16:00,2025-01-18 21:16:00,13.0,,4.0,0,86.1
25163,4697,2,Meter,High,Phone,Closed,2026-01-30 11:16:00,2026-02-01 02:16:00,39.0,110.0,5.0,0,502.83
25164,2303,1,Billing,Low,Phone,Closed,2025-04-14 21:53:00,2025-04-16 15:53:00,42.0,,3.0,0,124.39
25165,2290,1,Inspection,Medium,Mobile App,Closed,2024-08-16 04:31:00,2024-08-21 06:31:00,122.0,74.0,4.0,1,359.49
25166,2940,8,Meter,Low,Field Report,Closed,2024-02-24 10:42:00,2024-02-28 15:42:00,101.0,49.0,4.0,0,455.26
25167,3363,6,Inspection,Low,Phone,Closed,2024-10-03 18:03:00,2024-10-11 09:03:00,183.0,75.0,4.0,0,210.54
25168,4204,7,Meter,Medium,Mobile App,Closed,2024-11-18 08:32:00,2024-11-20 01:32:00,41.0,135.0,5.0,0,394.42
25169,415,2,Outage,Critical,Web,Closed,2024-12-01 02:35:00,2024-12-01 04:35:00,2.0,80.0,5.0,0,421.59
25170,5537,5,Inspection,Low,Field Report,Closed,2024-01-06 23:45:00,2024-01-13 07:45:00,152.0,11.0,5.0,0,301.17
25171,1337,1,Streetlight,Medium,Web,Closed,2024-05-21 21:16:00,2024-05-25 18:16:00,93.0,68.0,3.0,0,243.65
25172,2515,6,Vegetation,Low,Phone,Closed,2026-02-23 03:44:00,2026-02-26 00:44:00,69.0,89.0,5.0,0,313.18
25173,2542,4,Outage,Low,Web,Closed,2024-11-07 00:45:00,2024-11-08 05:45:00,29.0,52.0,5.0,0,410.66
25174,937,8,Billing,Critical,Field Report,Closed,2024-09-15 06:47:00,2024-09-16 18:47:00,36.0,,3.0,0,206.09
25175,5683,2,Line Repair,Medium,Phone,Closed,2025-07-21 07:23:00,2025-07-22 10:23:00,27.0,54.0,3.0,0,285.19
25176,3048,7,Streetlight,High,Field Report,Closed,2025-10-10 21:08:00,2025-10-12 11:08:00,38.0,75.0,4.0,0,346.3
25177,2416,4,Inspection,High,Mobile App,Closed,2025-03-26 13:35:00,2025-03-27 23:35:00,34.0,176.0,5.0,1,238.9
25178,4042,7,Outage,Low,Mobile App,Closed,2024-09-10 19:34:00,2024-09-11 03:34:00,8.0,136.0,3.0,0,292.81
25179,3337,4,Outage,High,Phone,Closed,2024-05-11 08:38:00,2024-05-11 13:38:00,5.0,166.0,5.0,0,290.73
25180,1276,6,Streetlight,Low,Field Report,Closed,2025-03-04 17:42:00,2025-03-07 16:42:00,71.0,109.0,3.0,0,307.77
25181,4143,3,Streetlight,,Mobile App,Closed,2025-12-13 14:38:00,2025-12-16 12:38:00,70.0,168.0,5.0,0,438.57
25182,2597,7,Outage,High,Field Report,In Progress,2024-04-03 07:12:00,,,64.0,,0,289.4
25183,1382,1,Streetlight,Medium,Field Report,Closed,2024-08-03 12:15:00,2024-08-07 00:15:00,84.0,19.0,4.0,0,344.56
25184,1832,1,Vegetation,Medium,Web,Closed,2025-10-31 11:25:00,2025-11-04 16:25:00,101.0,136.0,5.0,0,287.12
25185,3305,2,Inspection,Medium,Web,Closed,2024-09-27 00:26:00,2024-09-29 18:26:00,66.0,22.0,4.0,0,262.81
25186,5768,5,Inspection,Low,Web,Closed,2025-01-25 06:35:00,2025-01-29 21:35:00,111.0,31.0,4.0,0,349.53
25187,518,7,Billing,Medium,Field Report,Closed,2025-04-25 01:54:00,2025-04-27 22:54:00,69.0,,4.0,0,40.17
25188,2871,2,Line Repair,Low,Field Report,Closed,2024-03-12 20:49:00,2024-03-14 04:49:00,32.0,165.0,4.0,0,299.49
25189,2277,1,Billing,High,Phone,Closed,2026-02-16 07:19:00,2026-02-17 07:19:00,24.0,,4.0,0,15.0
25190,5170,4,Inspection,High,Phone,Closed,2025-12-09 04:49:00,2025-12-10 08:49:00,28.0,164.0,3.0,0,240.92
25191,3296,2,Billing,Medium,Field Report,Closed,2025-07-03 00:00:00,2025-07-04 20:00:00,44.0,,5.0,0,175.65
25192,1392,4,Line Repair,Medium,Web,In Progress,2025-09-13 03:26:00,,,122.0,,0,295.03
25193,3853,1,Meter,Medium,Phone,Closed,2024-02-02 10:03:00,2024-02-03 01:03:00,15.0,106.0,4.0,0,451.49
25194,4542,7,Billing,Medium,Mobile App,Closed,2024-07-23 06:21:00,2024-07-25 01:21:00,43.0,,4.0,0,100.68
25195,524,6,Outage,High,Mobile App,Closed,2024-11-22 10:31:00,2024-11-22 19:31:00,9.0,41.0,5.0,0,210.58
25196,1007,2,Vegetation,High,Phone,Closed,2024-08-30 15:42:00,2024-08-31 10:42:00,19.0,100.0,5.0,0,330.86
25197,2111,8,Line Repair,High,Web,Closed,2024-04-15 17:03:00,2024-04-16 12:03:00,19.0,126.0,4.0,1,396.87
25198,3509,3,Meter,Medium,Mobile App,Closed,2025-10-21 04:12:00,2025-10-22 13:12:00,33.0,107.0,3.0,0,314.31
25199,5480,7,Outage,Low,Mobile App,Escalated,2024-08-03 12:34:00,,,137.0,,0,405.01
25200,4947,4,Billing,Medium,Web,Closed,2025-06-26 21:36:00,2025-06-28 20:36:00,47.0,,3.0,0,269.82
25201,570,5,Outage,Medium,Mobile App,Closed,2025-05-12 02:51:00,2025-05-12 15:51:00,13.0,60.0,5.0,0,251.67
25202,2362,4,Line Repair,Low,Web,In Progress,2024-12-20 18:16:00,,,19.0,,0,367.18
25203,390,6,Line Repair,High,Field Report,Closed,2025-10-05 01:40:00,2025-10-05 17:40:00,16.0,23.0,2.0,0,182.8
25204,4762,5,Outage,Medium,Mobile App,Closed,2024-01-13 01:32:00,2024-01-13 09:32:00,8.0,33.0,4.0,0,289.44
25205,3673,7,Billing,Low,Field Report,Closed,2024-01-21 00:38:00,2024-01-23 20:38:00,68.0,,4.0,0,45.45
25206,2580,2,Streetlight,Critical,Web,Closed,2024-08-20 08:32:00,2024-08-22 02:32:00,42.0,171.0,3.0,0,164.14
25207,2943,5,Line Repair,Low,Mobile App,In Progress,2025-09-02 22:57:00,,,42.0,,0,274.98
25208,4401,3,Vegetation,Medium,Mobile App,Open,2025-11-10 13:25:00,,,33.0,,1,370.25
25209,5632,7,Outage,Low,Web,Pending,2025-01-17 21:20:00,,,14.0,,0,519.15
25210,5193,8,Inspection,High,Field Report,In Progress,2024-05-01 01:37:00,,,84.0,,0,426.01
25211,2288,4,Billing,Low,Phone,Closed,2024-05-17 17:37:00,2024-05-20 04:37:00,59.0,,4.0,0,88.62
25212,2224,3,Line Repair,Low,Phone,Closed,2024-08-09 07:05:00,2024-08-10 06:05:00,23.0,78.0,4.0,0,438.55
25213,4408,5,Meter,Low,Field Report,Closed,2024-10-11 07:42:00,2024-10-13 16:42:00,57.0,97.0,4.0,1,378.21
25214,3329,5,Outage,High,Field Report,Closed,2025-02-20 01:18:00,2025-02-20 13:18:00,12.0,30.0,3.0,0,371.95
25215,4537,8,Inspection,Medium,Phone,Closed,2025-09-23 10:45:00,2025-09-25 00:45:00,38.0,123.0,5.0,0,380.49
25216,1788,3,Billing,Medium,Field Report,Pending,2025-05-16 13:24:00,,,,,1,15.0
25217,1599,7,Meter,Medium,Web,Closed,2025-05-17 11:55:00,2025-05-18 23:55:00,36.0,179.0,5.0,0,476.37
25218,1222,5,Line Repair,Medium,Web,Closed,2025-01-30 21:08:00,2025-01-31 21:08:00,24.0,27.0,4.0,0,325.71
25219,4599,2,Line Repair,High,Web,Closed,2025-03-20 09:26:00,2025-03-20 18:26:00,9.0,93.0,5.0,1,408.62
25220,4659,2,Vegetation,Medium,Web,Open,2024-02-05 09:50:00,,,28.0,,0,398.95
25221,5968,6,Billing,Low,Web,In Progress,2026-02-02 11:36:00,,,,,1,92.88
25222,1873,3,Outage,Medium,Phone,Closed,2024-07-20 11:53:00,2024-07-20 18:53:00,7.0,38.0,3.0,0,384.26
25223,3938,4,Billing,Low,Mobile App,Closed,2025-02-21 06:49:00,2025-02-26 02:49:00,116.0,,4.0,0,48.64
25224,3395,1,Billing,Low,Web,Closed,2025-06-19 21:40:00,2025-06-24 12:40:00,111.0,,4.0,0,15.0
25225,985,5,Meter,Low,Phone,Closed,2024-05-03 03:27:00,2024-05-04 21:27:00,42.0,14.0,4.0,0,278.92
25226,1656,4,Meter,Low,Field Report,Closed,2025-04-24 10:56:00,2025-04-26 17:56:00,55.0,39.0,3.0,0,312.97
25227,3787,1,Outage,Critical,Field Report,Closed,2025-05-06 16:42:00,2025-05-06 18:42:00,2.0,13.0,3.0,0,281.72
25228,990,2,Meter,Medium,Web,Escalated,2024-02-24 15:31:00,,,173.0,,0,387.52
25229,1690,3,Billing,High,Web,Closed,2024-12-27 02:58:00,2024-12-30 14:58:00,84.0,,4.0,0,211.73
25230,4878,6,Line Repair,Medium,Web,Pending,2025-07-31 02:25:00,,,15.0,,0,450.62
25231,104,2,Meter,Medium,Web,Closed,2024-04-08 13:25:00,2024-04-11 10:25:00,69.0,115.0,4.0,0,370.83
25232,5372,3,Outage,Low,Field Report,Open,2026-02-04 10:05:00,,,78.0,,0,109.52
25233,922,5,Billing,Low,Phone,In Progress,2024-08-10 17:46:00,,,,,0,33.64
25234,2398,2,Vegetation,Medium,Mobile App,Closed,2025-10-10 03:27:00,2025-10-12 23:27:00,68.0,90.0,3.0,0,379.17
25235,5319,8,Outage,Critical,Phone,Closed,2024-07-17 12:38:00,2024-07-17 15:38:00,3.0,158.0,5.0,0,284.91
25236,1093,6,Streetlight,Low,Field Report,Closed,2024-10-13 16:45:00,2024-10-17 01:45:00,81.0,59.0,4.0,0,323.52
25237,2918,1,Line Repair,Medium,Web,Closed,2025-06-22 06:27:00,2025-06-23 00:27:00,18.0,24.0,5.0,0,425.88
25238,442,8,Outage,Low,Web,Closed,2025-05-26 15:55:00,2025-05-27 04:55:00,13.0,129.0,4.0,0,279.59
25239,2081,2,Meter,Medium,Phone,Pending,2024-11-14 05:39:00,,,130.0,,0,213.54
25240,4574,7,Outage,High,Phone,Closed,2025-04-18 07:49:00,2025-04-18 13:49:00,6.0,109.0,4.0,1,284.71
25241,2409,6,Streetlight,Critical,Mobile App,Closed,2025-10-01 11:03:00,2025-10-02 06:03:00,19.0,146.0,4.0,0,191.4
25242,4145,6,Streetlight,Critical,Web,Closed,2025-07-05 04:53:00,2025-07-06 00:53:00,20.0,11.0,4.0,0,516.27
25243,5002,1,Line Repair,Low,Web,Closed,2025-10-23 04:44:00,2025-10-24 09:44:00,29.0,136.0,3.0,0,186.47
25244,5344,7,Inspection,High,Web,Closed,2025-02-12 18:32:00,2025-02-14 14:32:00,44.0,91.0,5.0,0,295.54
25245,5777,2,Line Repair,Critical,Field Report,Closed,2024-11-24 16:42:00,2024-11-25 00:42:00,8.0,135.0,5.0,1,411.91
25246,2776,1,Outage,Medium,Mobile App,Closed,2024-08-27 05:49:00,2024-08-27 15:49:00,10.0,124.0,3.0,0,326.63
25247,2569,6,Line Repair,Low,Web,Pending,2024-02-10 23:22:00,,,148.0,,0,265.15
25248,3766,4,Outage,Medium,Mobile App,Closed,2025-08-09 01:45:00,2025-08-09 17:45:00,16.0,109.0,4.0,0,375.89
25249,4864,1,Streetlight,High,Field Report,Pending,2024-07-22 07:55:00,,,160.0,,1,457.76
25250,4082,2,Outage,Low,Mobile App,Pending,2024-11-28 00:05:00,,,150.0,,0,361.81
25251,4645,8,Meter,Medium,Mobile App,Closed,2024-11-08 07:33:00,2024-11-11 05:33:00,70.0,91.0,3.0,0,292.82
25252,4180,4,Vegetation,Medium,Field Report,Closed,2024-09-22 09:55:00,2024-09-27 12:55:00,123.0,111.0,5.0,0,380.93
25253,2409,6,Line Repair,Low,Field Report,Closed,2025-07-08 11:23:00,2025-07-08 20:23:00,9.0,25.0,5.0,1,295.1
25254,684,6,Streetlight,Medium,Field Report,In Progress,2025-11-05 23:21:00,,,6.0,,0,331.99
25255,16,5,Streetlight,Low,Mobile App,Closed,2025-05-12 02:37:00,2025-05-14 05:37:00,51.0,177.0,5.0,0,365.5
25256,923,3,Line Repair,Low,Mobile App,Escalated,2024-01-27 03:44:00,,,154.0,,1,280.29
25257,4830,6,Line Repair,High,Web,Closed,2024-07-15 08:13:00,2024-07-16 03:13:00,19.0,48.0,5.0,1,235.29
25258,4306,8,Meter,Medium,Phone,Closed,2024-12-23 16:19:00,2024-12-24 17:19:00,25.0,161.0,3.0,1,433.23
25259,3571,1,Inspection,High,Field Report,Pending,2024-06-14 13:52:00,,,72.0,,0,344.04
25260,5928,6,Outage,Low,Mobile App,Pending,2024-04-04 15:13:00,,,73.0,,0,523.89
25261,2402,3,Billing,Low,Phone,Closed,2024-02-13 00:49:00,2024-02-14 06:49:00,30.0,,4.0,0,15.0
25262,2920,8,Meter,Low,Web,Open,2025-09-30 17:56:00,,,85.0,,0,447.83
25263,3232,2,Line Repair,Medium,Phone,In Progress,2025-01-31 01:02:00,,,136.0,,0,408.75
25264,3587,7,Meter,Medium,Phone,Closed,2026-01-03 05:35:00,2026-01-04 00:35:00,19.0,56.0,4.0,0,570.92
25265,1978,1,Line Repair,Low,Field Report,Closed,2024-12-08 01:06:00,2024-12-08 23:06:00,22.0,128.0,4.0,0,296.91
25266,1379,5,Outage,Low,Mobile App,Open,2025-12-28 12:52:00,,,179.0,,0,449.7
25267,252,5,Outage,Medium,Web,Closed,2024-11-21 08:26:00,2024-11-21 23:26:00,15.0,23.0,4.0,1,339.3
25268,5938,3,Inspection,Medium,Mobile App,Closed,2024-02-24 21:01:00,2024-02-26 07:01:00,34.0,130.0,5.0,0,417.42
25269,417,5,Meter,High,Phone,Closed,2025-09-21 15:31:00,2025-09-22 07:31:00,16.0,117.0,4.0,0,266.58
25270,740,8,Outage,Critical,Web,Closed,2025-03-26 02:15:00,2025-03-26 05:15:00,3.0,39.0,5.0,0,439.07
25271,1677,7,Line Repair,High,Phone,Closed,2024-01-03 02:12:00,2024-01-03 20:12:00,18.0,6.0,4.0,0,391.45
25272,4022,1,Line Repair,Low,Mobile App,Closed,2025-08-29 01:08:00,2025-08-29 20:08:00,19.0,32.0,5.0,0,348.36
25273,2098,1,Vegetation,Critical,Web,Open,2024-10-10 12:14:00,,,11.0,,0,284.41
25274,4615,2,Streetlight,Medium,Phone,Closed,2024-11-01 19:13:00,2024-11-05 08:13:00,85.0,140.0,4.0,0,305.94
25275,2648,3,Meter,Critical,Phone,Closed,2025-03-04 13:34:00,2025-03-04 23:34:00,10.0,115.0,3.0,0,364.99
25276,5986,2,Billing,Medium,Mobile App,Closed,2024-05-18 17:05:00,2024-05-21 08:05:00,63.0,,3.0,0,23.16
25277,2567,4,Inspection,Medium,Field Report,Closed,2024-08-01 09:55:00,2024-08-02 15:55:00,30.0,73.0,5.0,0,405.65
25278,135,8,Streetlight,Medium,Web,Closed,2024-04-29 16:47:00,2024-05-03 22:47:00,102.0,77.0,5.0,1,389.53
25279,4419,7,Meter,Low,Phone,Closed,2024-05-16 02:46:00,2024-05-18 06:46:00,52.0,162.0,4.0,0,291.97
25280,1524,2,Outage,Low,Field Report,Closed,2025-01-15 11:32:00,2025-01-15 22:32:00,11.0,128.0,4.0,1,327.67
25281,3389,1,Outage,Medium,Phone,Closed,2024-05-26 20:32:00,2024-05-27 01:32:00,5.0,121.0,3.0,0,235.67
25282,1363,4,Meter,Medium,Web,Pending,2024-04-10 10:34:00,,,110.0,,0,407.36
25283,4343,1,Line Repair,Medium,Web,Closed,2024-05-04 08:49:00,2024-05-05 00:49:00,16.0,34.0,4.0,0,384.45
25284,2564,1,Outage,Medium,Mobile App,Closed,2024-07-13 20:39:00,2024-07-14 11:39:00,15.0,157.0,4.0,1,497.39
25285,1532,8,Line Repair,High,Web,Closed,2025-08-04 13:29:00,2025-08-05 03:29:00,14.0,17.0,4.0,1,295.53
25286,5805,4,Billing,Medium,Mobile App,Pending,2024-02-02 10:38:00,,,,,0,127.11
25287,776,6,Streetlight,High,Phone,Pending,2024-01-15 01:37:00,,,131.0,,0,283.19
25288,2235,5,Outage,Critical,Web,Closed,2025-08-01 11:06:00,2025-08-01 14:06:00,3.0,81.0,5.0,0,345.59
25289,913,3,Inspection,Medium,Web,Closed,2024-01-21 13:20:00,2024-01-23 04:20:00,39.0,172.0,3.0,0,409.07
25290,1824,6,Meter,High,Mobile App,Closed,2025-12-02 08:24:00,2025-12-03 07:24:00,23.0,55.0,4.0,0,225.83
25291,526,2,Line Repair,Critical,Phone,Closed,2024-05-05 16:00:00,2024-05-06 01:00:00,9.0,41.0,5.0,0,317.38
25292,3831,5,Streetlight,High,Phone,Closed,2025-06-02 06:41:00,2025-06-04 10:41:00,52.0,101.0,4.0,0,403.45
25293,5073,8,Outage,High,Field Report,Closed,2025-12-21 21:02:00,2025-12-22 07:02:00,10.0,49.0,4.0,0,158.55
25294,1631,2,Streetlight,High,Mobile App,Closed,2025-06-07 06:37:00,2025-06-08 12:37:00,30.0,100.0,4.0,0,429.56
25295,3985,2,Streetlight,High,Web,Pending,2024-10-10 04:43:00,,,10.0,,1,471.01
25296,2249,5,Meter,Medium,Mobile App,Closed,2025-02-17 05:23:00,2025-02-20 14:23:00,81.0,46.0,5.0,0,247.76
25297,5571,4,Billing,High,Mobile App,Closed,2024-03-29 11:54:00,2024-03-31 12:54:00,49.0,,4.0,0,66.61
25298,3457,6,Inspection,Medium,Field Report,Pending,2024-12-07 15:09:00,,,147.0,,0,388.57
25299,4510,5,Billing,Low,Phone,Pending,2025-10-05 09:34:00,,,,,0,179.12
25300,4108,6,Outage,Medium,Phone,Closed,2024-07-30 20:05:00,2024-07-31 05:05:00,9.0,177.0,3.0,0,537.44
25301,2538,5,Streetlight,Medium,Phone,Open,2025-01-11 23:14:00,,,102.0,,0,285.85
25302,4686,4,Outage,Critical,Web,Closed,2024-05-31 21:30:00,2024-05-31 23:30:00,2.0,163.0,4.0,0,353.21
25303,1292,6,Line Repair,Medium,Phone,Open,2025-09-27 05:06:00,,,155.0,,0,484.85
25304,4541,7,Outage,Medium,Phone,In Progress,2025-10-10 07:21:00,,,101.0,,0,258.41
25305,4859,8,Line Repair,Medium,Phone,Closed,2024-04-26 07:17:00,2024-04-28 12:17:00,53.0,5.0,3.0,0,339.58
25306,558,1,Inspection,High,Field Report,Closed,2025-12-10 11:57:00,2025-12-11 19:57:00,32.0,52.0,4.0,0,407.25
25307,476,7,Billing,High,Mobile App,Closed,2024-07-07 10:08:00,2024-07-08 16:08:00,30.0,,5.0,0,137.92
25308,2868,7,Line Repair,Medium,Field Report,Open,2025-11-02 06:12:00,,,12.0,,0,433.62
25309,1003,3,Streetlight,Critical,Phone,Closed,2025-07-11 14:08:00,2025-07-12 05:08:00,15.0,72.0,5.0,0,291.93
25310,2894,8,Meter,Medium,Mobile App,Closed,2026-02-22 19:13:00,2026-02-25 02:13:00,55.0,89.0,4.0,0,303.47
25311,1668,7,Vegetation,Low,Field Report,Pending,2024-10-07 06:48:00,,,136.0,,0,482.99
25312,5689,1,Vegetation,High,Mobile App,Closed,2025-09-29 13:36:00,2025-10-02 06:36:00,65.0,159.0,4.0,1,351.69
25313,1489,4,Streetlight,Low,Field Report,In Progress,2024-04-26 10:38:00,,,67.0,,0,546.67
25314,1436,3,Streetlight,Medium,Field Report,Closed,2024-05-13 22:26:00,2024-05-17 07:26:00,81.0,7.0,4.0,0,375.74
25315,5827,1,Line Repair,High,Mobile App,Closed,2024-12-13 17:11:00,2024-12-14 09:11:00,16.0,153.0,3.0,0,402.65
25316,3722,6,Meter,Critical,Field Report,Closed,2025-08-23 18:24:00,2025-08-24 00:24:00,6.0,158.0,4.0,1,307.55
25317,3480,3,Outage,Low,Mobile App,Closed,2025-10-22 04:04:00,2025-10-23 00:04:00,20.0,107.0,4.0,0,318.43
25318,1966,8,Billing,High,Web,Closed,2024-09-19 06:03:00,2024-09-20 06:03:00,24.0,,5.0,0,112.23
25319,3617,7,Outage,Low,Web,Pending,2024-04-27 03:24:00,,,110.0,,0,239.2
25320,2764,8,Line Repair,Low,Field Report,Closed,2025-02-11 15:40:00,2025-02-12 17:40:00,26.0,90.0,2.0,0,418.06
25321,418,1,Line Repair,Low,Field Report,Closed,2025-07-04 16:37:00,2025-07-06 07:37:00,39.0,20.0,4.0,0,291.11
25322,3572,3,Inspection,Medium,Phone,Closed,2024-11-29 23:31:00,2024-12-02 01:31:00,50.0,66.0,4.0,0,299.65
25323,2983,4,Billing,Low,Phone,Open,2025-12-05 03:53:00,,,,,0,77.8
25324,3323,1,Meter,Medium,Phone,In Progress,2026-02-03 17:04:00,,,35.0,,0,327.06
25325,3511,2,Line Repair,Medium,Phone,Closed,2024-03-04 01:34:00,2024-03-04 17:34:00,16.0,114.0,3.0,0,367.02
25326,5281,1,Outage,Medium,Phone,Closed,2026-02-17 14:45:00,2026-02-17 18:45:00,4.0,4.0,4.0,0,347.03
25327,71,8,Vegetation,High,Phone,Closed,2025-08-29 17:03:00,2025-08-31 14:03:00,45.0,131.0,3.0,0,218.3
25328,2766,6,Billing,High,Field Report,Closed,2024-12-15 11:15:00,2024-12-17 12:15:00,49.0,,4.0,0,15.0
25329,4097,4,Outage,High,Phone,Pending,2025-01-30 14:12:00,,,71.0,,0,325.41
25330,3814,2,Outage,Medium,Field Report,Closed,2025-03-21 10:32:00,2025-03-22 07:32:00,21.0,122.0,4.0,0,438.15
25331,2884,7,Outage,Medium,Web,Closed,2025-06-10 16:48:00,2025-06-11 01:48:00,9.0,86.0,3.0,0,392.44
25332,3740,1,Billing,Medium,Field Report,Closed,2024-08-12 16:01:00,2024-08-16 09:01:00,89.0,,5.0,0,148.26
25333,2858,3,Outage,Medium,Phone,Closed,2025-11-19 04:47:00,2025-11-19 19:47:00,15.0,167.0,4.0,1,357.37
25334,1421,7,Billing,High,Field Report,Closed,2024-01-07 22:46:00,2024-01-08 16:46:00,18.0,,4.0,0,255.72
25335,2799,5,Inspection,Medium,Mobile App,Pending,2025-05-26 00:03:00,,,141.0,,0,231.9
25336,3422,2,Meter,Critical,Web,Pending,2026-01-13 00:04:00,,,24.0,,0,227.98
25337,4987,1,Line Repair,Medium,Web,Open,2024-01-14 00:09:00,,,106.0,,0,194.52
25338,1181,6,Inspection,,Phone,Pending,2025-08-15 06:54:00,,,109.0,,0,440.39
25339,1223,7,Meter,Low,Web,Pending,2025-08-19 09:58:00,,,76.0,,0,351.84
25340,1722,6,Outage,High,Mobile App,Closed,2024-03-10 10:36:00,2024-03-10 18:36:00,8.0,111.0,3.0,0,373.37
25341,1154,3,Vegetation,Medium,Field Report,Closed,2024-12-03 22:09:00,2024-12-06 04:09:00,54.0,102.0,5.0,0,413.92
25342,3434,3,Vegetation,Low,Field Report,In Progress,2025-03-19 06:30:00,,,127.0,,0,381.65
25343,5498,5,Inspection,Low,Web,Closed,2024-10-13 16:12:00,2024-10-18 12:12:00,116.0,97.0,4.0,1,352.02
25344,1145,4,Streetlight,Medium,Field Report,Closed,2026-01-08 20:19:00,2026-01-11 21:19:00,73.0,41.0,4.0,0,270.27
25345,3129,2,Billing,Medium,Field Report,Closed,2024-07-26 18:06:00,2024-07-29 07:06:00,61.0,,5.0,0,106.27
25346,1933,1,Inspection,High,Phone,Closed,2025-10-14 12:50:00,2025-10-16 02:50:00,38.0,149.0,3.0,1,453.51
25347,2427,2,Outage,Medium,Field Report,Closed,2025-09-07 05:48:00,2025-09-07 22:48:00,17.0,129.0,4.0,0,279.14
25348,836,7,Vegetation,Low,Phone,In Progress,2024-09-04 04:03:00,,,115.0,,0,273.01
25349,1022,2,Streetlight,High,Phone,Closed,2024-02-05 14:25:00,2024-02-07 01:25:00,35.0,139.0,4.0,1,283.57
